date,name,text,comment_count,like_count,link 
"Sunday, 15 March 2020 at 11:05 pm",,"Duty warden post:
There’s no printing paper left in reception, sorry for the inconvenience but you’ll have to check with reception tomorrow 😢",0,9,https://www.facebook.com/groups/fennerhall/permalink/2612643985531542/
"Sunday, 15 March 2020 at 11:51 pm",,"🚨Duty warden post
Spill/ smash in front of fridge 14 (N9/S3)
Cleaned(ish) but be careful",1,6,https://www.facebook.com/groups/fennerhall/permalink/2612723878856886/
,,,0,0,
"Sunday, 15 March 2020 at 8:03 pm",Daniel Mekertichian,Fenner Hall FRC Meeting,5,10,https://www.facebook.com/groups/fennerhall/permalink/2612354302227177/
,,,0,0,
,,,0,0,
"Sunday, 15 March 2020 at 10:02 pm",,"In the spirit of tonight’s FRC meeting, be like the two bros.",0,30,https://www.facebook.com/groups/fennerhall/permalink/2612545738874700/
"Sunday, 15 March 2020 at 9:01 pm",Susan Brown,"(We don't know if they will stop fire alarms)
Memes are an excellent form of online fun",0,23,https://www.facebook.com/groups/fennerhall/permalink/2612455135550427/
"Sunday, 15 March 2020 at 6:36 pm",,Does any body have a stick blender I can borrow ? 😁😁,1,3,https://www.facebook.com/groups/fennerhall/permalink/2612240862238521/
,,,0,0,
"Sunday, 15 March 2020 at 8:00 pm",,Come to the warren for a public FRC meeting where some recent changes and developments regarding events and more will be discussed. Alternatively we will be live streaming so tune in soon!,0,4,https://www.facebook.com/groups/fennerhall/permalink/2612350085560932/
"Sunday, 15 March 2020 at 4:23 pm",,"See you all out at Fellow's for a bit of disc at 6pm! We will probably have a bit of a Fenner v Fenner game, similar to last nights foolishness.
We will wrap up in time to head to the Warren and try and find out how long God's game (disc) will be disc-allowed in the FRC meeting at 8pm.
See you there",2,11,https://www.facebook.com/groups/fennerhall/permalink/2612077002254907/
,,,0,0,
,,,0,0,
"Sunday, 15 March 2020 at 5:57 pm",,"Come down to the foyer for the last Fenner sport session for a little while!!!! Play disc, touch or something else, we just here for a good time!",0,4,https://www.facebook.com/groups/fennerhall/permalink/2612192378910036/
"Sunday, 15 March 2020 at 3:59 pm",,"🚨🚨🚨COMMUNITY COORDINATOR POST 🚨🚨🚨
If you’re running in the upcoming FRC election and you got me to print your posters, please come and collect them from the office now! If you can’t come now, I’ll be in the office again from 7:45-8, just before the FRC meeting (which you should all attend)",0,6,https://www.facebook.com/groups/fennerhall/permalink/2612042755591665/
"Saturday, 14 March 2020 at 4:57 pm",,Tired of your floor locker? Looking to stretch for one on the top level? Search no further! One of my floormates (N933) is looking to swap to a floor locker. Please comment and I'll link you up over messenger to swap!,4,0,https://www.facebook.com/groups/fennerhall/permalink/2610057779123496/
,,,0,0,
,,,0,0,
,,,0,0,
"Sunday, 15 March 2020 at 11:59 am",,"Reminder: FRC meeting in the warren at 8:00pm tonight, send through questions via the advocacy form prior to 7:00pm or comment on the FB live stream. All are welcome.",0,13,https://www.facebook.com/groups/fennerhall/permalink/2611730622289545/
"Sunday, 15 March 2020 at 10:00 am",,"come to the last volleyball training right now before were all quarantined
We'll just be having a fun informal game and everyone's welcome",1,12,https://www.facebook.com/groups/fennerhall/permalink/2611581145637826/
,,,0,0,
"Saturday, 14 March 2020 at 2:06 pm",,"🌄🏃‍♀️ IB info session 🌄🏃‍♀️

Inward bound info session downstairs in the TV room at 5pm today! See you all there :)",1,7,https://www.facebook.com/groups/fennerhall/permalink/2609851852477422/
,,,0,0,
,,,0,0,
,,,0,0,
,,,0,0,
"Saturday, 14 March 2020 at 3:26 pm",,"🚨🚨🚨COMMUNITY COORDINATOR POST 🚨🚨🚨
I will be in the CC from now until 6pm! If you’re running for an FRC position and you haven’t handed in your form yet, this is your last chance! I’ll also be approving and printing posters for the election campaign.
You can still come visit even if you’re not running for the election - I’ve got plenty biscuits and juice and diagrams of bones",3,15,https://www.facebook.com/groups/fennerhall/permalink/2609949769134297/
,,,0,0,
,,,0,0,
"Saturday, 14 March 2020 at 5:01 pm",,Does anyone know how to use the projector in the TV room...pls send help,1,5,https://www.facebook.com/groups/fennerhall/permalink/2610061439123130/
,,,0,0,
"Saturday, 14 March 2020 at 5:27 pm",,Come on Fenner!,0,5,https://www.facebook.com/groups/fennerhall/permalink/2610092095786731/
"Saturday, 14 March 2020 at 5:27 pm",,"35 minutes till first year rep forms are due! If you still need your arts rep form signed, shoot me a message and I'll come find you :)",0,2,https://www.facebook.com/groups/fennerhall/permalink/2610091375786803/
"Saturday, 14 March 2020 at 3:57 pm",,"Maths study session for 1115, 2222 starts in 5 min, we go from 4pm to 6pm in Bobbie Fenner. See you there!",0,1,https://www.facebook.com/groups/fennerhall/permalink/2609985369130737/
"Saturday, 14 March 2020 at 2:05 pm",,Come down for sad hour in the warren and get a shot of depresso espresso !,1,30,https://www.facebook.com/groups/fennerhall/permalink/2609850845810856/
,,,0,0,
"Saturday, 14 March 2020 at 2:26 pm",,Come down to the veranda of you wanna start a little herb garden in your room,0,4,https://www.facebook.com/groups/fennerhall/permalink/2609876892474918/
"Saturday, 14 March 2020 at 2:00 pm",,In the warren from now until 4 to sign stuff (autographs incl.),0,3,https://www.facebook.com/groups/fennerhall/permalink/2609845422478065/
"Saturday, 14 March 2020 at 1:37 pm",,If someone took my Ikea bag from this pigeonhole can you please return it so I collect my laundry. It had my laundry liquid in it so it clearly was someone's!,0,4,https://www.facebook.com/groups/fennerhall/permalink/2609812792481328/
"Saturday, 14 March 2020 at 11:04 am",,"⚠️Duty Warden post ⚠️
If you rang before, please ring again!",0,0,https://www.facebook.com/groups/fennerhall/permalink/2609610809168193/
"Saturday, 14 March 2020 at 10:04 am",,Last chance to get your sports rep nomination form signed. I'll be down in the warren until 11,0,4,https://www.facebook.com/groups/fennerhall/permalink/2609530339176240/
"Saturday, 14 March 2020 at 8:58 am",,Hey friends PSA: just because we have cleaners doesn't mean we shouldn't clean up after ourselves. The Warren was a mess this morning and it takes two seconds to be considerate and think of who has to clean up after you. Real gaymers clean up after themselves ✌🏻,1,33,https://www.facebook.com/groups/fennerhall/permalink/2609450645850876/
,,,0,0,
"Friday, 13 March 2020 at 7:46 pm",,"Join us for CANCELLED hour at the Warren, feat. free bread.",2,24,https://www.facebook.com/groups/fennerhall/permalink/2608202292642378/
,,,0,0,
,,,0,0,
"Friday, 13 March 2020 at 9:34 pm",Erin Barr,"This is the Interhall Council's position on the current COVID-19 situation. If you are experiencing any kind of distress please speak to an SR. Fenner will be following the advice provided by the University.
*Important*
The FRC will be having their regular meeting this Sunday at 8:00pm. It will be live streamed and any questions posted on the feed will be addressed. We invite any students who have questions or ideas on how the FRC can provide support/community engagement for residents to attend the meeting, either in person or via the live feed.
The first part of the meeting will be regular proceedings, followed by a forum style discussion on the current situation afterwards.",0,15,https://www.facebook.com/groups/fennerhall/permalink/2608349789294295/
"Friday, 13 March 2020 at 7:51 pm",,"🚨🚨🚨COMMUNITY COORDINATOR POST 🚨🚨🚨
I’ll be hanging out in the CC office (just past reception) tomorrow from 4pm til 6pm to collect FRC election nomination forms and answer any questions you may have about the election. Also feel free to come say hello even if you’re not interested in running in the election - I like making friends 😊",0,11,https://www.facebook.com/groups/fennerhall/permalink/2608207602641847/
"Friday, 13 March 2020 at 5:25 pm",,I'm in the warren to sign arts rep forms till 6!,0,5,https://www.facebook.com/groups/fennerhall/permalink/2608031252659482/
"Friday, 13 March 2020 at 11:10 am",,"The Warren now has you sorted for lunch!
Sausage Rolls $2
Meat Pies $2
Garlic Bread $2",9,32,https://www.facebook.com/groups/fennerhall/permalink/2607562256039715/
,,,0,0,
,,,0,0,
,,,0,0,
"Friday, 13 March 2020 at 3:01 pm",,"Come and support Fenner’s most successful team of 2020 so far for the women’s volleyball’s second game of the day against John’s!!!!!!
Head over to ANU Sport at 3:30 and to see if Nerilee will be making a guest appearance 😁😁",2,24,https://www.facebook.com/groups/fennerhall/permalink/2607855642677043/
,,,0,0,
,,,0,0,
"Friday, 13 March 2020 at 4:11 pm",,1 SET ALL. COME FOR THE FINAL SET AND SUPPORT FENNER AGAINST JOHNS!!!!!,0,11,https://www.facebook.com/groups/fennerhall/permalink/2607941622668445/
"Friday, 13 March 2020 at 3:24 pm",,"Whoever’s bike this is can you move it as it is locked through another’s bike frame
Thank you
Orange one",1,0,https://www.facebook.com/groups/fennerhall/permalink/2607886432673964/
,,,0,0,
"Friday, 13 March 2020 at 3:04 pm",,Currently up 10-6 against Griffin!! Come to ANU sport to cheer on Fenner!!,0,5,https://www.facebook.com/groups/fennerhall/permalink/2607859606009980/
"Friday, 13 March 2020 at 12:53 pm",Sarah Long,Food options at the warren! Pop your suggestions below. Also I make no promises that I can get it in but will try. I only have a microwave and limited fridge space so keep that in mind when making suggestions,1,2,https://www.facebook.com/groups/fennerhall/permalink/2607692936026647/
,,,0,0,
"Friday, 13 March 2020 at 1:46 pm",,"If you want to run for sports rep you'll need to get your form signed by me. I'm in the warren until 2 if you can make it. If you can't come today, I'll be here from 10-11 tomorrow. Don't forget that applications close tomorrow at 6",0,2,https://www.facebook.com/groups/fennerhall/permalink/2607758832686724/
